,email,product,rating,salary,Age,user_id,Status
11817,cust40398@gmail.com,Pensions,4.5,74635,66,40398,ACTIVE
11818,cust40399@gmail.com,Home Account,4.0,96191,46,40399,ACTIVE
11819,cust40400@gmail.com,Payroll Account,4.5,87193,30,40400,ACTIVE
11820,cust40401@gmail.com,Mortgage,3.0,92539,52,40401,ACTIVE
11821,cust40402@gmail.com,Mas particular Account,4.0,95454,47,40402,ACTIVE
11822,cust40404@gmail.com,Current Accounts,2.5,38335,49,40404,ACTIVE
11823,cust40406@gmail.com,Short-term deposits,5.0,18849,23,40406,ACTIVE
11824,cust40408@gmail.com,Payroll,4.0,17338,33,40408,ACTIVE
11825,cust40410@gmail.com,Guarantees,3.5,29072,25,40410,ACTIVE
11826,cust40411@gmail.com,Credit Card,1.0,122978,56,40411,CHURN
11827,cust40416@gmail.com,Short-term deposits,3.5,103218,25,40416,ACTIVE
11828,cust40417@gmail.com,Short-term deposits,5.0,47013,51,40417,ACTIVE
11829,cust40419@gmail.com,Mortgage,4.5,67361,36,40419,ACTIVE
11830,cust40425@gmail.com,Pensions,5.0,11763,68,40425,ACTIVE
11831,cust40427@gmail.com,Pensions,3.0,63166,61,40427,ACTIVE
11832,cust40428@gmail.com,particular Plus Account,4.5,125914,54,40428,ACTIVE
11833,cust40432@gmail.com,Long-term deposits,3.0,69931,24,40432,ACTIVE
11834,cust40433@gmail.com,Taxes,3.0,62926,56,40433,ACTIVE
11835,cust40439@gmail.com,Securities,4.0,99829,22,40439,ACTIVE
11836,cust40441@gmail.com,Credit Card,4.0,139882,36,40441,ACTIVE
11837,cust40442@gmail.com,particular Account,3.5,70211,44,40442,ACTIVE
11838,cust40443@gmail.com,Derivada Account,5.0,39770,35,40443,ACTIVE
11839,cust40445@gmail.com,Loans,5.0,87229,47,40445,ACTIVE
11840,cust40447@gmail.com,Taxes,3.5,129999,47,40447,ACTIVE
11841,cust40448@gmail.com,Home Account,3.5,149699,44,40448,ACTIVE
11842,cust40449@gmail.com,particular Account,4.0,129074,33,40449,ACTIVE
11843,cust40450@gmail.com,Mas particular Account,3.5,98299,48,40450,ACTIVE
11844,cust40452@gmail.com,Securities,3.0,108572,22,40452,ACTIVE
11845,cust40454@gmail.com,Guarantees,3.0,104174,35,40454,ACTIVE
11846,cust40455@gmail.com,Saving Account,3.5,134379,56,40455,ACTIVE
11847,cust40460@gmail.com,Current Accounts,2.5,84429,34,40460,ACTIVE
11848,cust40463@gmail.com,Derivada Account,3.0,32881,49,40463,ACTIVE
11849,cust40464@gmail.com,particular Account,4.0,73836,30,40464,ACTIVE
11850,cust40467@gmail.com,Short-term deposits,2.5,148578,21,40467,ACTIVE
11851,cust40469@gmail.com,Guarantees,1.0,111150,48,40469,CHURN
11852,cust40470@gmail.com,Guarantees,5.0,122264,56,40470,ACTIVE
11853,cust40473@gmail.com,particular Account,2.5,128427,19,40473,ACTIVE
11854,cust40474@gmail.com,Medium-term deposits,4.5,97130,57,40474,ACTIVE
11855,cust40476@gmail.com,Medium-term deposits,4.0,12783,35,40476,ACTIVE
11856,cust40477@gmail.com,Loans,5.0,12493,35,40477,ACTIVE
11857,cust40480@gmail.com,Credit Card,3.0,68489,36,40480,ACTIVE
11858,cust40482@gmail.com,Long-term deposits,5.0,77103,40,40482,ACTIVE
11859,cust40483@gmail.com,particular Plus Account,3.5,29486,23,40483,ACTIVE
11860,cust40485@gmail.com,Guarantees,5.0,12787,22,40485,ACTIVE
11861,cust40486@gmail.com,Direct Debit,2.0,71133,31,40486,ACTIVE
11862,cust40488@gmail.com,Loans,4.5,145256,27,40488,ACTIVE
11863,cust40494@gmail.com,Credit Card,3.5,129607,40,40494,ACTIVE
11864,cust40496@gmail.com,Credit Card,4.0,138285,25,40496,ACTIVE
11865,cust40497@gmail.com,Medium-term deposits,4.0,94990,23,40497,ACTIVE
11866,cust40500@gmail.com,Pensions,4.0,29658,65,40500,ACTIVE
11867,cust40501@gmail.com,Funds,5.0,77962,46,40501,ACTIVE
11868,cust40508@gmail.com,Payroll,3.0,69248,44,40508,ACTIVE
11869,cust40509@gmail.com,Mortgage,5.0,54090,53,40509,ACTIVE
11870,cust40511@gmail.com,Credit Card,3.0,147783,41,40511,ACTIVE
11871,cust40514@gmail.com,Payroll,3.0,62534,32,40514,ACTIVE
11872,cust40515@gmail.com,Short-term deposits,4.0,141028,42,40515,ACTIVE
11873,cust40516@gmail.com,Pensions,2.5,86016,79,40516,ACTIVE
11874,cust40518@gmail.com,particular Account,3.5,106498,54,40518,ACTIVE
11875,cust40519@gmail.com,Loans,3.5,55614,21,40519,ACTIVE
11876,cust40520@gmail.com,Pensions,0.5,125911,67,40520,CHURN
11877,cust40524@gmail.com,Guarantees,3.0,101168,37,40524,ACTIVE
11878,cust40528@gmail.com,Saving Account,5.0,56947,24,40528,ACTIVE
11879,cust40529@gmail.com,particular Account,3.5,40910,57,40529,ACTIVE
11880,cust40530@gmail.com,Payroll,2.0,38893,45,40530,ACTIVE
11881,cust40533@gmail.com,Short-term deposits,1.0,129788,50,40533,CHURN
11882,cust40539@gmail.com,Taxes,4.5,149206,57,40539,ACTIVE
11883,cust40543@gmail.com,Short-term deposits,4.0,112499,38,40543,ACTIVE
11884,cust40544@gmail.com,Current Accounts,5.0,48440,23,40544,ACTIVE
11885,cust40545@gmail.com,Saving Account,4.0,71934,45,40545,ACTIVE
11886,cust40550@gmail.com,Mortgage,4.0,129243,22,40550,ACTIVE
11887,cust40552@gmail.com,Credit Card,5.0,29683,29,40552,ACTIVE
11888,cust40556@gmail.com,Direct Debit,3.5,47999,38,40556,ACTIVE
11889,cust40560@gmail.com,Saving Account,4.0,87455,24,40560,ACTIVE
11890,cust40561@gmail.com,Pensions,4.0,105418,74,40561,ACTIVE
11891,cust40562@gmail.com,Current Accounts,4.5,98936,36,40562,ACTIVE
11892,cust40563@gmail.com,Credit Card,3.0,107734,43,40563,ACTIVE
11893,cust40565@gmail.com,Payroll Account,3.0,36152,30,40565,ACTIVE
11894,cust40566@gmail.com,Long-term deposits,3.5,134562,28,40566,ACTIVE
11895,cust40569@gmail.com,Loans,2.0,64358,44,40569,ACTIVE
11896,cust40570@gmail.com,Pensions,1.5,131978,78,40570,CHURN
11897,cust40575@gmail.com,Funds,3.0,63937,50,40575,ACTIVE
11898,cust40576@gmail.com,Payroll,4.5,85920,27,40576,ACTIVE
11899,cust40577@gmail.com,Short-term deposits,4.0,91606,41,40577,ACTIVE
11900,cust40582@gmail.com,Funds,3.0,97779,58,40582,ACTIVE
11901,cust40583@gmail.com,Mortgage,4.5,136516,58,40583,ACTIVE
11902,cust40588@gmail.com,particular Account,4.5,142095,38,40588,ACTIVE
11903,cust40589@gmail.com,Payroll,4.0,142342,42,40589,ACTIVE
11904,cust40592@gmail.com,Short-term deposits,5.0,90225,27,40592,ACTIVE
11905,cust40594@gmail.com,Medium-term deposits,4.0,26790,59,40594,ACTIVE
11906,cust40596@gmail.com,particular Plus Account,3.0,29632,32,40596,ACTIVE
11907,cust40597@gmail.com,Mortgage,3.0,31809,43,40597,ACTIVE
11908,cust40598@gmail.com,Medium-term deposits,1.0,48548,40,40598,CHURN
11909,cust40604@gmail.com,particular Plus Account,5.0,101767,57,40604,ACTIVE
11910,cust40606@gmail.com,Direct Debit,3.0,32690,50,40606,ACTIVE
11911,cust40608@gmail.com,Home Account,4.0,144092,41,40608,ACTIVE
11912,cust40609@gmail.com,Medium-term deposits,5.0,54894,23,40609,ACTIVE
11913,cust40610@gmail.com,particular Account,4.0,15231,31,40610,ACTIVE
11914,cust40612@gmail.com,particular Account,2.0,50538,56,40612,ACTIVE
11915,cust40615@gmail.com,Current Accounts,4.0,101385,54,40615,ACTIVE
11916,cust40617@gmail.com,Pensions,3.5,73953,78,40617,ACTIVE
11917,cust40620@gmail.com,Short-term deposits,5.0,81955,55,40620,ACTIVE
11918,cust40621@gmail.com,Pensions,4.0,101035,79,40621,ACTIVE
11919,cust40622@gmail.com,Medium-term deposits,4.5,57216,39,40622,ACTIVE
11920,cust40630@gmail.com,Mas particular Account,3.0,55003,26,40630,ACTIVE
11921,cust40631@gmail.com,particular Account,3.5,99132,28,40631,ACTIVE
11922,cust40634@gmail.com,Saving Account,4.5,50748,58,40634,ACTIVE
11923,cust40635@gmail.com,particular Plus Account,4.0,82031,53,40635,ACTIVE
11924,cust40641@gmail.com,Saving Account,5.0,61482,58,40641,ACTIVE
11925,cust40643@gmail.com,particular Plus Account,4.0,101885,48,40643,ACTIVE
11926,cust40645@gmail.com,e-account,2.0,130600,25,40645,ACTIVE
11927,cust40646@gmail.com,Payroll,5.0,80978,26,40646,ACTIVE
11928,cust40649@gmail.com,Short-term deposits,2.5,57742,22,40649,ACTIVE
11929,cust40650@gmail.com,Mas particular Account,5.0,94060,42,40650,ACTIVE
11930,cust40655@gmail.com,particular Plus Account,3.5,113355,39,40655,ACTIVE
11931,cust40656@gmail.com,particular Plus Account,5.0,21601,18,40656,ACTIVE
11932,cust40661@gmail.com,Long-term deposits,4.0,41200,31,40661,ACTIVE
11933,cust40668@gmail.com,Derivada Account,4.5,57297,19,40668,ACTIVE
11934,cust40673@gmail.com,Junior Account,3.0,82647,45,40673,ACTIVE
11935,cust40674@gmail.com,Current Accounts,4.5,45978,59,40674,ACTIVE
11936,cust40675@gmail.com,Credit Card,1.0,32480,50,40675,CHURN
11937,cust40677@gmail.com,Medium-term deposits,4.0,145985,20,40677,ACTIVE
11938,cust40679@gmail.com,Short-term deposits,4.0,105353,43,40679,ACTIVE
11939,cust40680@gmail.com,Derivada Account,4.0,32700,36,40680,ACTIVE
11940,cust40681@gmail.com,Mortgage,4.0,142681,32,40681,ACTIVE
11941,cust40682@gmail.com,Payroll,1.0,102297,55,40682,CHURN
11942,cust40683@gmail.com,Securities,5.0,49432,27,40683,ACTIVE
11943,cust40684@gmail.com,Securities,4.0,17499,29,40684,ACTIVE
11944,cust40687@gmail.com,Funds,3.0,64162,33,40687,ACTIVE
11945,cust40688@gmail.com,Guarantees,3.5,59944,20,40688,ACTIVE
11946,cust40690@gmail.com,Mortgage,5.0,94181,42,40690,ACTIVE
11947,cust40691@gmail.com,Home Account,4.5,37917,32,40691,ACTIVE
11948,cust40698@gmail.com,e-account,3.5,126527,50,40698,ACTIVE
11949,cust40700@gmail.com,Saving Account,3.0,20245,25,40700,ACTIVE
11950,cust40703@gmail.com,Derivada Account,3.0,110903,57,40703,ACTIVE
11951,cust40705@gmail.com,Direct Debit,5.0,97199,30,40705,ACTIVE
11952,cust40710@gmail.com,Home Account,0.5,35997,58,40710,CHURN
11953,cust40712@gmail.com,particular Account,1.0,59199,48,40712,CHURN
11954,cust40713@gmail.com,Pensions,3.0,140838,76,40713,ACTIVE
11955,cust40714@gmail.com,particular Plus Account,3.0,137035,43,40714,ACTIVE
11956,cust40716@gmail.com,Derivada Account,3.0,134262,54,40716,ACTIVE
11957,cust40717@gmail.com,Short-term deposits,4.0,124998,26,40717,ACTIVE
11958,cust40718@gmail.com,Pensions,4.5,100684,68,40718,ACTIVE
11959,cust40722@gmail.com,Pensions,5.0,89369,69,40722,ACTIVE
11960,cust40723@gmail.com,Funds,2.5,93594,58,40723,ACTIVE
11961,cust40724@gmail.com,Junior Account,3.5,101030,45,40724,ACTIVE
11962,cust40725@gmail.com,Junior Account,3.5,55923,48,40725,ACTIVE
11963,cust40727@gmail.com,Mas particular Account,4.0,115776,31,40727,ACTIVE
11964,cust40729@gmail.com,Credit Card,5.0,49384,21,40729,ACTIVE
11965,cust40730@gmail.com,particular Plus Account,4.5,76199,21,40730,ACTIVE
11966,cust40733@gmail.com,Payroll,3.0,124948,54,40733,ACTIVE
11967,cust40735@gmail.com,Saving Account,4.0,132806,31,40735,ACTIVE
11968,cust40738@gmail.com,Funds,1.0,70912,40,40738,CHURN
11969,cust40739@gmail.com,Guarantees,4.0,12852,58,40739,ACTIVE
11970,cust40741@gmail.com,Direct Debit,4.0,108434,54,40741,ACTIVE
11971,cust40742@gmail.com,Payroll,4.5,32019,23,40742,ACTIVE
11972,cust40743@gmail.com,Payroll Account,4.0,92321,59,40743,ACTIVE
11973,cust40746@gmail.com,Payroll,5.0,29092,38,40746,ACTIVE
11974,cust40749@gmail.com,Loans,3.5,86932,29,40749,ACTIVE
11975,cust40755@gmail.com,Pensions,4.0,127884,68,40755,ACTIVE
11976,cust40757@gmail.com,Guarantees,3.5,123812,38,40757,ACTIVE
11977,cust40758@gmail.com,Junior Account,4.0,91645,26,40758,ACTIVE
11978,cust40768@gmail.com,Taxes,4.5,131399,34,40768,ACTIVE
11979,cust40773@gmail.com,Pensions,2.0,80815,79,40773,ACTIVE
11980,cust40779@gmail.com,Medium-term deposits,3.0,41378,24,40779,ACTIVE
11981,cust40780@gmail.com,Short-term deposits,4.5,109459,50,40780,ACTIVE
11982,cust40782@gmail.com,Long-term deposits,5.0,63402,28,40782,ACTIVE
11983,cust40784@gmail.com,Loans,4.5,69830,23,40784,ACTIVE
11984,cust40786@gmail.com,Direct Debit,3.0,22173,20,40786,ACTIVE
11985,cust40787@gmail.com,Funds,3.5,107600,28,40787,ACTIVE
11986,cust40789@gmail.com,Saving Account,3.5,149673,47,40789,ACTIVE
11987,cust40792@gmail.com,Securities,4.0,44800,18,40792,ACTIVE
11988,cust40793@gmail.com,Current Accounts,5.0,129022,31,40793,ACTIVE
11989,cust40794@gmail.com,Credit Card,3.0,41055,22,40794,ACTIVE
11990,cust40795@gmail.com,Securities,3.5,50586,49,40795,ACTIVE
11991,cust40797@gmail.com,Derivada Account,1.0,43509,42,40797,CHURN
11992,cust40799@gmail.com,Saving Account,3.0,30571,42,40799,ACTIVE
11993,cust40803@gmail.com,Pensions,2.5,39550,60,40803,ACTIVE
11994,cust40805@gmail.com,Credit Card,5.0,124622,42,40805,ACTIVE
11995,cust40807@gmail.com,Guarantees,4.5,19530,32,40807,ACTIVE
11996,cust40810@gmail.com,Mortgage,2.0,98610,52,40810,ACTIVE
11997,cust40812@gmail.com,Junior Account,3.0,11441,56,40812,ACTIVE
11998,cust40814@gmail.com,Credit Card,5.0,92871,25,40814,ACTIVE
11999,cust40816@gmail.com,particular Account,5.0,125652,22,40816,ACTIVE
12000,cust40820@gmail.com,Junior Account,5.0,97338,18,40820,ACTIVE
12001,cust40822@gmail.com,particular Account,5.0,65699,44,40822,ACTIVE
12002,cust40826@gmail.com,Payroll,0.5,82997,21,40826,CHURN
12003,cust40827@gmail.com,Payroll Account,4.0,23523,56,40827,ACTIVE
12004,cust40828@gmail.com,particular Account,3.0,29623,36,40828,ACTIVE
12005,cust40831@gmail.com,Funds,5.0,60577,18,40831,ACTIVE
12006,cust40833@gmail.com,Medium-term deposits,4.0,108448,26,40833,ACTIVE
12007,cust40834@gmail.com,Payroll,2.0,89757,43,40834,ACTIVE
12008,cust40835@gmail.com,Securities,4.5,30113,38,40835,ACTIVE
12009,cust40839@gmail.com,Securities,3.5,67150,40,40839,ACTIVE
12010,cust40842@gmail.com,particular Account,2.0,26244,54,40842,ACTIVE
12011,cust40843@gmail.com,Derivada Account,4.5,33854,31,40843,ACTIVE
12012,cust40845@gmail.com,Pensions,4.0,94854,66,40845,ACTIVE
12013,cust40856@gmail.com,Direct Debit,3.5,44286,38,40856,ACTIVE
12014,cust40857@gmail.com,Derivada Account,3.0,146930,19,40857,ACTIVE
12015,cust40860@gmail.com,Mortgage,4.0,55651,53,40860,ACTIVE
12016,cust40861@gmail.com,Payroll,5.0,129258,51,40861,ACTIVE
12017,cust40862@gmail.com,Credit Card,2.5,57908,51,40862,ACTIVE
12018,cust40863@gmail.com,Pensions,4.5,70589,78,40863,ACTIVE
12019,cust40864@gmail.com,particular Plus Account,3.0,119261,39,40864,ACTIVE
12020,cust40865@gmail.com,Saving Account,2.5,29023,48,40865,ACTIVE
12021,cust40867@gmail.com,Securities,4.0,99675,20,40867,ACTIVE
12022,cust40870@gmail.com,Credit Card,4.0,143056,39,40870,ACTIVE
12023,cust40873@gmail.com,Payroll Account,5.0,91680,23,40873,ACTIVE
12024,cust40877@gmail.com,Taxes,4.5,38316,58,40877,ACTIVE
12025,cust40884@gmail.com,Securities,5.0,38339,23,40884,ACTIVE
12026,cust40890@gmail.com,Long-term deposits,5.0,115298,29,40890,ACTIVE
12027,cust40893@gmail.com,Derivada Account,3.0,129233,36,40893,ACTIVE
12028,cust40896@gmail.com,Saving Account,4.0,24062,23,40896,ACTIVE
12029,cust40899@gmail.com,Payroll,4.0,82582,33,40899,ACTIVE
12030,cust40901@gmail.com,Saving Account,2.0,28611,51,40901,ACTIVE
12031,cust40906@gmail.com,Taxes,4.5,141079,26,40906,ACTIVE
12032,cust40912@gmail.com,e-account,5.0,42593,55,40912,ACTIVE
12033,cust40915@gmail.com,Credit Card,5.0,98938,54,40915,ACTIVE
12034,cust40921@gmail.com,Derivada Account,4.0,72441,24,40921,ACTIVE
12035,cust40922@gmail.com,Pensions,4.0,41041,74,40922,ACTIVE
12036,cust40927@gmail.com,Saving Account,2.0,90521,21,40927,ACTIVE
12037,cust40928@gmail.com,particular Account,2.0,40516,53,40928,ACTIVE
12038,cust40930@gmail.com,Medium-term deposits,3.5,115376,41,40930,ACTIVE
12039,cust40934@gmail.com,particular Plus Account,3.0,40990,24,40934,ACTIVE
12040,cust40936@gmail.com,Derivada Account,5.0,136206,56,40936,ACTIVE
12041,cust40938@gmail.com,Mortgage,3.5,106006,35,40938,ACTIVE
12042,cust40940@gmail.com,e-account,3.5,82992,29,40940,ACTIVE
12043,cust40943@gmail.com,Saving Account,3.0,120085,43,40943,ACTIVE
12044,cust40944@gmail.com,Medium-term deposits,3.5,42679,34,40944,ACTIVE
12045,cust40945@gmail.com,Guarantees,3.5,121974,31,40945,ACTIVE
12046,cust40946@gmail.com,Saving Account,4.0,92360,45,40946,ACTIVE
12047,cust40947@gmail.com,Taxes,5.0,10215,45,40947,ACTIVE
12048,cust40949@gmail.com,Direct Debit,3.0,42614,42,40949,ACTIVE
12049,cust40950@gmail.com,Junior Account,5.0,136541,49,40950,ACTIVE
12050,cust40952@gmail.com,Long-term deposits,3.0,127302,26,40952,ACTIVE
12051,cust40961@gmail.com,Pensions,4.0,39116,77,40961,ACTIVE
12052,cust40963@gmail.com,Securities,2.0,36911,51,40963,ACTIVE
12053,cust40964@gmail.com,Guarantees,4.0,78138,35,40964,ACTIVE
12054,cust40965@gmail.com,Mortgage,5.0,54811,45,40965,ACTIVE
12055,cust40966@gmail.com,Guarantees,5.0,107193,49,40966,ACTIVE
12056,cust40967@gmail.com,Junior Account,4.0,49128,50,40967,ACTIVE
12057,cust40969@gmail.com,Payroll Account,4.0,58900,36,40969,ACTIVE
12058,cust40970@gmail.com,Medium-term deposits,3.0,67265,36,40970,ACTIVE
12059,cust40974@gmail.com,Mas particular Account,4.5,98819,35,40974,ACTIVE
12060,cust40978@gmail.com,Credit Card,4.0,103809,45,40978,ACTIVE
12061,cust40979@gmail.com,Loans,5.0,112142,30,40979,ACTIVE
12062,cust40982@gmail.com,Payroll Account,4.0,24477,57,40982,ACTIVE
12063,cust40983@gmail.com,particular Account,4.0,84823,55,40983,ACTIVE
12064,cust40984@gmail.com,Mas particular Account,3.0,76730,39,40984,ACTIVE
12065,cust40985@gmail.com,Saving Account,3.5,31306,47,40985,ACTIVE
12066,cust40987@gmail.com,Taxes,5.0,51757,24,40987,ACTIVE
12067,cust40988@gmail.com,Payroll,3.5,40432,57,40988,ACTIVE
12068,cust40989@gmail.com,Short-term deposits,4.0,65356,33,40989,ACTIVE
12069,cust40992@gmail.com,Short-term deposits,5.0,29622,24,40992,ACTIVE
12070,cust40993@gmail.com,Derivada Account,3.0,72664,57,40993,ACTIVE
12071,cust40995@gmail.com,Saving Account,5.0,110696,33,40995,ACTIVE
12072,cust40996@gmail.com,particular Plus Account,5.0,140662,36,40996,ACTIVE
12073,cust40997@gmail.com,particular Plus Account,4.0,95202,46,40997,ACTIVE
12074,cust40998@gmail.com,Direct Debit,3.5,48172,19,40998,ACTIVE
12075,cust40999@gmail.com,Medium-term deposits,2.5,15124,42,40999,ACTIVE
12076,cust41000@gmail.com,Short-term deposits,4.0,117788,57,41000,ACTIVE
12077,cust41002@gmail.com,Guarantees,3.5,124408,40,41002,ACTIVE
12078,cust41004@gmail.com,Payroll,3.5,128679,52,41004,ACTIVE
12079,cust41006@gmail.com,Payroll,2.5,34563,31,41006,ACTIVE
12080,cust41008@gmail.com,Mortgage,3.0,139499,39,41008,ACTIVE
12081,cust41014@gmail.com,Pensions,3.5,46864,72,41014,ACTIVE
12082,cust41015@gmail.com,Pensions,3.5,126328,65,41015,ACTIVE
12083,cust41016@gmail.com,Securities,3.0,120556,33,41016,ACTIVE
12084,cust41018@gmail.com,Current Accounts,5.0,10951,43,41018,ACTIVE
12085,cust41020@gmail.com,Derivada Account,3.0,13918,34,41020,ACTIVE
12086,cust41022@gmail.com,particular Account,3.0,53868,32,41022,ACTIVE
12087,cust41028@gmail.com,Home Account,4.0,100379,52,41028,ACTIVE
12088,cust41030@gmail.com,Payroll,4.0,27162,39,41030,ACTIVE
12089,cust41035@gmail.com,Pensions,2.0,44351,66,41035,ACTIVE
12090,cust41036@gmail.com,Direct Debit,2.5,69315,26,41036,ACTIVE
12091,cust41038@gmail.com,e-account,4.0,59836,42,41038,ACTIVE
12092,cust41039@gmail.com,Payroll Account,5.0,21373,25,41039,ACTIVE
12093,cust41041@gmail.com,Securities,2.0,12916,47,41041,ACTIVE
12094,cust41043@gmail.com,Long-term deposits,4.0,55362,40,41043,ACTIVE
12095,cust41044@gmail.com,Securities,5.0,60165,27,41044,ACTIVE
12096,cust41047@gmail.com,Payroll Account,4.5,33173,20,41047,ACTIVE
12097,cust41052@gmail.com,e-account,3.5,72616,26,41052,ACTIVE
12098,cust41057@gmail.com,Credit Card,3.5,74141,23,41057,ACTIVE
12099,cust41060@gmail.com,Credit Card,4.0,61935,32,41060,ACTIVE
12100,cust41061@gmail.com,Loans,3.0,53702,43,41061,ACTIVE
12101,cust41062@gmail.com,Direct Debit,3.5,78646,58,41062,ACTIVE
12102,cust41064@gmail.com,Taxes,3.5,104630,56,41064,ACTIVE
12103,cust41065@gmail.com,Long-term deposits,3.0,110530,41,41065,ACTIVE
12104,cust41066@gmail.com,Mas particular Account,3.5,145201,45,41066,ACTIVE
12105,cust41067@gmail.com,Pensions,4.0,123465,76,41067,ACTIVE
12106,cust41069@gmail.com,Payroll Account,3.0,10020,25,41069,ACTIVE
12107,cust41071@gmail.com,Junior Account,4.5,14231,20,41071,ACTIVE
12108,cust41072@gmail.com,Mas particular Account,4.0,16350,49,41072,ACTIVE
12109,cust41075@gmail.com,Short-term deposits,5.0,37511,40,41075,ACTIVE
12110,cust41081@gmail.com,particular Account,3.5,86828,53,41081,ACTIVE
12111,cust41082@gmail.com,Home Account,1.5,100918,29,41082,CHURN
12112,cust41083@gmail.com,Loans,3.0,58869,21,41083,ACTIVE
12113,cust41090@gmail.com,Medium-term deposits,5.0,29827,20,41090,ACTIVE
12114,cust41094@gmail.com,particular Account,1.0,19251,29,41094,CHURN
12115,cust41095@gmail.com,Mortgage,4.0,105862,33,41095,ACTIVE
12116,cust41100@gmail.com,Mortgage,3.5,13872,20,41100,ACTIVE
12117,cust41101@gmail.com,Long-term deposits,4.0,98091,52,41101,ACTIVE
12118,cust41102@gmail.com,Payroll,3.0,93113,58,41102,ACTIVE
12119,cust41104@gmail.com,Securities,5.0,86312,39,41104,ACTIVE
12120,cust41105@gmail.com,Payroll Account,4.5,57828,36,41105,ACTIVE
12121,cust41106@gmail.com,Payroll Account,3.0,56074,21,41106,ACTIVE
12122,cust41112@gmail.com,Funds,3.5,113359,18,41112,ACTIVE
12123,cust41115@gmail.com,Direct Debit,2.0,85145,28,41115,ACTIVE
12124,cust41116@gmail.com,Mortgage,4.0,41390,28,41116,ACTIVE
12125,cust41119@gmail.com,Securities,3.5,95664,22,41119,ACTIVE
12126,cust41122@gmail.com,Taxes,3.5,112293,51,41122,ACTIVE
12127,cust41123@gmail.com,Credit Card,4.5,64058,19,41123,ACTIVE
12128,cust41125@gmail.com,Current Accounts,5.0,61611,53,41125,ACTIVE
12129,cust41127@gmail.com,Short-term deposits,5.0,40405,49,41127,ACTIVE
12130,cust41128@gmail.com,Payroll Account,4.0,118641,47,41128,ACTIVE
12131,cust41131@gmail.com,Mas particular Account,4.0,111560,26,41131,ACTIVE
12132,cust41134@gmail.com,Loans,4.0,85420,42,41134,ACTIVE
12133,cust41136@gmail.com,Saving Account,4.5,81877,39,41136,ACTIVE
12134,cust41139@gmail.com,Long-term deposits,3.0,71518,44,41139,ACTIVE
12135,cust41140@gmail.com,Short-term deposits,5.0,110104,45,41140,ACTIVE
12136,cust41141@gmail.com,Loans,3.5,28808,25,41141,ACTIVE
12137,cust41143@gmail.com,Funds,4.5,56682,39,41143,ACTIVE
12138,cust41144@gmail.com,Medium-term deposits,5.0,89961,52,41144,ACTIVE
12139,cust41145@gmail.com,e-account,3.0,147340,48,41145,ACTIVE
12140,cust41147@gmail.com,Home Account,4.0,113931,27,41147,ACTIVE
12141,cust41148@gmail.com,Mortgage,4.0,18883,59,41148,ACTIVE
12142,cust41149@gmail.com,Pensions,4.0,78402,68,41149,ACTIVE
12143,cust41151@gmail.com,Mortgage,5.0,54749,29,41151,ACTIVE
12144,cust41155@gmail.com,Mortgage,4.5,88895,37,41155,ACTIVE
12145,cust41156@gmail.com,Pensions,4.0,25178,68,41156,ACTIVE
12146,cust41158@gmail.com,Long-term deposits,3.0,31584,34,41158,ACTIVE
12147,cust41159@gmail.com,particular Plus Account,4.0,79917,25,41159,ACTIVE
12148,cust41164@gmail.com,Medium-term deposits,3.0,89138,53,41164,ACTIVE
12149,cust41169@gmail.com,particular Plus Account,4.0,14565,34,41169,ACTIVE
12150,cust41172@gmail.com,Payroll Account,4.5,33149,44,41172,ACTIVE
12151,cust41173@gmail.com,Loans,4.5,13310,50,41173,ACTIVE
12152,cust41174@gmail.com,Pensions,4.0,37267,67,41174,ACTIVE
12153,cust41176@gmail.com,Saving Account,4.0,68235,20,41176,ACTIVE
12154,cust41178@gmail.com,Credit Card,5.0,53989,19,41178,ACTIVE
12155,cust41179@gmail.com,Direct Debit,2.5,21776,36,41179,ACTIVE
12156,cust41184@gmail.com,Securities,4.0,94585,26,41184,ACTIVE
12157,cust41187@gmail.com,Mas particular Account,2.0,102847,25,41187,ACTIVE
12158,cust41190@gmail.com,Mas particular Account,3.0,16261,21,41190,ACTIVE
12159,cust41192@gmail.com,particular Account,1.0,136270,56,41192,CHURN
12160,cust41194@gmail.com,Short-term deposits,3.5,41911,55,41194,ACTIVE
12161,cust41196@gmail.com,Long-term deposits,5.0,109217,53,41196,ACTIVE
12162,cust41201@gmail.com,Junior Account,4.0,138749,45,41201,ACTIVE
12163,cust41211@gmail.com,Mortgage,5.0,123505,46,41211,ACTIVE
12164,cust41213@gmail.com,Junior Account,5.0,86908,52,41213,ACTIVE
12165,cust41214@gmail.com,Loans,3.5,32202,27,41214,ACTIVE
12166,cust41217@gmail.com,Home Account,4.0,39842,32,41217,ACTIVE
12167,cust41218@gmail.com,Derivada Account,4.5,90751,42,41218,ACTIVE
12168,cust41220@gmail.com,Saving Account,4.5,146533,28,41220,ACTIVE
12169,cust41221@gmail.com,Current Accounts,4.5,39157,42,41221,ACTIVE
12170,cust41223@gmail.com,particular Account,2.5,32718,44,41223,ACTIVE
12171,cust41224@gmail.com,Saving Account,4.5,129528,39,41224,ACTIVE
12172,cust41225@gmail.com,Credit Card,5.0,45896,20,41225,ACTIVE
12173,cust41226@gmail.com,Short-term deposits,4.0,107489,42,41226,ACTIVE
12174,cust41227@gmail.com,e-account,4.0,81048,51,41227,ACTIVE
